Indicator Name,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GDP per capita (current US$),Morocco,MAR,174.7310031,169.0409114,193.2452876,210.0054494,215.1629017,220.4530382,209.0414423,215.1146696,224.5003439,243.7264664,257.126741,276.0434148,313.7453673,376.8615187,452.4599001,516.9698417,538.083314,605.1775058,706.9599338,828.3564119,954.5365408,754.6242709,741.4955918,652.5734433,581.5808456,572.6268217,738.6073384,796.7367628,923.6617368,931.631016,1032.750579,1093.08347,1097.828018,1017.081958,1133.586575,1213.27823,1327.930182,1194.052468,1410.79101,1382.394583,1271.811092,1280.279764,1355.517619,1651.959583,1867.250651,1930.528,2106.204347,2388.793895,2793.447652,2827.818554,2795.490228,3053.530672
GDP per capita (current US$),Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,290.3369486,283.8930154,283.9507153,249.196425,255.5258807,334.3239846,391.7565141,176.1190297,156.9704593,172.977016,181.8280788,194.374688,137.5107198,136.4999315,140.3542065,141.0109617,193.6677987,222.4971576,245.1696461,250.7907785,233.4392656,218.0170758,218.8187813,236.6101382,281.4338955,316.7314039,333.293152,368.1580528,442.9010525,423.2165399,393.7180597,534.8061176
GDP per capita (current US$),Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2141.168094,1885.51483,1705.817696,1782.292702,1460.847334,1178.2813,1277.748377,1550.728758,1632.25173,1594.415051,1661.194291,1700.989018,1876.098399,1827.030472,2027.567816,2121.345763,2052.622069,2075.054359,1885.467338,1829.152892,2061.620971,1831.68322,,2456.947838,3232.847905,3491.272806,3766.781165,4078.684975,4017.318684,3983.237554,4875.97092,5292.890587
GDP per capita (current US$),Nepal,NPL,52.18791691,53.63746298,56.82912975,48.27334361,47.26563407,68.66961699,82.97338242,75.43913069,67.71986114,67.66157193,72.66190715,72.41737386,82.11183529,76.16249655,93.22944486,117.8330334,106.1162631,98.62628792,111.7804059,125.9873979,129.3369249,147.7128179,151.8539638,151.5034819,156.0619986,154.6949131,164.3915498,166.5446689,191.7703472,189.2822514,190.1130488,200.5442361,169.6973758,178.1350681,193.0662054,203.8032185,204.2471993,216.7608792,208.8258628,211.2723522,225.1686785,240.4730575,236.708402,242.1431396,272.2497202,298.0087738,326.0378228,362.2216826,434.9576419,438.2887167,534.5219887,619.4522324
GDP per capita (current US$),Netherlands,NLD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2711.362014,3129.627423,3801.973092,4980.959758,5845.028883,6821.697656,7384.44502,8575.242684,10424.12375,11855.35325,12775.46956,10671.44728,10256.65777,9893.268892,9241.892364,9194.622816,12768.04787,15478.14696,16436.81853,16115.56699,19721.82824,20130.67182,22142.4269,21418.40235,22830.00164,27101.95313,26913.52152,24760.9017,25634.61786,26021.63765,24179.73141,24968.81742,27110.60685,33177.35726,37458.43287,39122.29108,41458.93271,47770.80121,52951.03359,47998.26575,46597.08625,50087.26308
GDP per capita (current US$),New Caledonia,NCL,,,,,,1734.722756,1740.656139,1855.437061,2151.113591,2533.790779,3322.367425,3640.826822,4246.273337,4361.737833,4941.316643,6140.209518,5861.181543,6050.308118,6042.566123,7405.385112,8268.931067,6753.915349,6260.343459,5665.976207,5285.089091,5587.083802,7800.40596,9493.486691,12978.12152,13307.3861,15055.41728,15413.99685,16544.24372,16897.24304,16240.24038,18800.20868,18309.48444,16323.43381,15408.8121,14611.8328,12579.59511,,,,,,,,,,,
GDP per capita (current US$),New Zealand,NZL,2312.754971,2343.001722,2448.628633,2622.013145,2813.982341,2151.622369,2191.230654,2188.479476,1885.224753,2054.774879,,2747.371894,3264.666221,4285.061227,4557.087477,4113.879279,4319.239775,4881.478306,5851.68282,6565.526248,7346.669839,7624.825592,7446.549941,7397.830674,6533.233929,7395.919808,9148.548655,11952.42016,13199.14402,12653.39338,12907.06754,11965.38668,11536.76964,12829.05057,14989.47122,17094.61817,18454.07846,17169.51818,14469.15184,15044.72978,13375.4338,13625.30095,16579.44686,21537.96078,25005.59781,27354.29319,26172.54871,31694.78745,30611.3527,27196.88317,32619.84945,
GDP per capita (current US$),Nicaragua,NIC,128.1651323,133.503342,142.8490058,153.0753984,173.4641202,273.677696,285.7460254,300.1079203,307.0099187,322.4057846,324.6530419,335.1174909,344.6474247,415.8142639,561.40574,566.05332,637.6860695,750.0379309,695.4613372,497.556647,661.3739498,742.1977253,716.2696291,782.4149905,863.8616669,725.9782759,763.2231072,997.0166436,667.012506,251.4450239,244.9660835,352.8660866,414.6867771,396.4745198,656.4292347,688.1851565,701.5462577,701.2607517,727.3163633,749.2706796,775.8292201,796.8436269,771.3833952,775.7000249,833.9725725,898.3486635,952.0909804,1017.686187,1130.71747,1088.165885,1138.633074,1243.212401
GDP per capita (current US$),Niger,NER,138.3438394,145.2721454,154.4312253,165.3050623,159.4961729,177.5253087,180.1470782,165.9132044,156.1097873,147.6013958,147.9223802,152.9694401,159.7731874,197.9949928,208.4236684,206.7941533,203.7805815,239.9977352,320.1579509,369.6785985,427.2727801,359.5267789,324.9965061,282.5495214,222.7640226,213.626119,274.6223415,313.1611794,310.806753,288.4786211,318.5179016,289.6832828,282.5339755,187.2791138,176.2044046,204.9116919,209.2424024,187.6380674,203.8859242,191.3300011,164.6489476,172.0286993,185.4132721,225.3957071,243.3180937,262.0567859,270.8089713,307.6591344,371.6199824,350.9428206,348.7960168,374.4454063
GDP per capita (current US$),Nigeria,NGA,91.3676624,95.22529579,102.4159613,105.4356157,110.8813302,114.744438,121.6383588,97.21117954,94.99623372,118.4179311,218.7316096,156.2976538,203.9227198,245.6707162,392.1270279,426.4427917,541.3782203,521.291621,512.5306227,643.6499314,849.8664116,772.1046317,624.9828014,428.1279261,336.7428863,330.9840249,229.5181171,259.4103322,246.3863434,250.6321086,291.8695097,273.1713945,319.2975892,203.4922533,220.2216,255.5006659,313.4406053,314.3035731,272.4436395,287.9182899,371.7680804,378.8309275,455.3320038,508.4340277,644.0305419,802.7887851,1024.615752,1129.086075,1374.684953,1091.136266,1242.479795,1452.094819
GDP per capita (current US$),North America,NAC,2827.99634,2870.725858,3030.339544,3152.035445,3341.346704,3579.41396,3882.845024,4060.572782,4389.84952,4698.973365,4907.853839,5278.945172,5761.178658,6394.821359,6944.842566,7500.701044,8328.925215,9102.546584,10098.92534,11158.15862,12057.7379,13384.17522,13764.50542,14815.08222,16241.62487,17207.90096,17999.81425,19047.1834,20487.84925,21865.26468,22831.34209,23222.70715,24002.60016,24750.87699,25862.7495,26821.49837,27973.1935,29391.44371,30574.79075,32188.47071,33953.34069,34648.97596,35507.91233,37158.53265,39384.25506,41790.95496,44101.66912,46052.10125,46604.88289,44652.14094,46660.94101,48639.66715
GDP per capita (current US$),Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),Norway,NOR,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3284.438089,3708.969835,4378.263072,5641.025341,6743.810213,8126.631705,8836.163007,10157.73005,11337.52862,12903.01256,15594.7853,15334.60796,15031.3091,14722.29013,14757.75641,15474.28114,18525.63077,22080.22208,23769.41839,23840.28204,27731.80167,28077.17764,29931.6322,27404.58806,28713.47793,34162.32136,36554.67179,35917.68944,34105.91848,35645.08916,37472.67167,37867.14222,42291.82522,49263.51315,56627.65738,65767.01961,72959.76801,83556.2493,95189.86593,77610.02116,85443.05939,98102.46221
GDP per capita (current US$),OECD members,OED,1334.40773,1380.571921,1471.438553,1564.641643,1688.3336,1810.162759,1964.89643,2085.12643,2235.760676,2423.126912,2599.520374,2847.411025,3272.458998,3922.109025,4348.999985,4832.102938,5196.361687,5809.3969,6911.37865,7906.211647,8696.349932,8775.235275,8563.105632,8769.884057,9107.09996,9521.407668,11454.85697,13135.68427,14698.7703,15264.14846,17014.1006,17829.28269,18986.13428,19020.77236,20157.67318,21973.35024,21944.17659,21457.43748,21511.79831,22460.38565,22755.23319,22384.97924,23223.74464,25902.49748,28597.85121,29951.48952,31373.40827,34092.36976,35836.70976,33232.40127,34601.68599,37029.00249
GDP per capita (current US$),Oman,OMN,79.34580953,79.97899207,96.28781548,100.015624,100.7056144,100.3563096,104.6198421,160.883571,275.3784012,339.1441968,350.3057745,397.085883,466.1786746,589.5554422,1922.2845,2334.110823,2707.282372,2746.388122,2596.907872,3343.832915,5063.55095,5807.955801,5716.126985,5686.279293,6009.787929,6503.189943,4562.025299,4680.903758,4844.253089,5215.971157,6255.193561,5824.98094,6129.967893,5911.384434,5918.96972,6183.911108,6763.873268,6987.720274,6224.289083,6953.245218,8774.93385,8752.868905,8706.257913,9221.989374,10374.31308,12720.70161,14776.89948,16360.0591,22968.45674,17280.09724,20790.83796,25220.61773
GDP per capita (current US$),Pakistan,PAK,80.72820917,86.20670524,87.82657018,91.88755231,101.2334451,113.1826462,121.1902176,135.1543326,143.804339,149.3822432,168.8555244,173.7081091,148.3493284,97.98137264,132.01076,165.5896963,188.8444385,207.478246,236.6438583,253.2087745,294.3087792,337.422675,356.5025744,321.6579657,337.5052173,326.2260071,323.1563711,326.9376313,365.2505563,369.8258835,357.7320436,395.3372263,412.1270858,425.3357904,418.0956814,476.149484,484.3313054,465.0321981,451.2935071,445.7976721,511.7025555,490.0431322,480.7402851,543.5866408,628.6264899,690.8486252,789.4085568,870.6294734,978.7952813,949.1165849,1018.872762,1194.328327
GDP per capita (current US$),Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.63258,5420.140909,5187.555052,4644.050168,4970.661747,5519.705576,6115.236803,6247.268513,6334.089191,6012.131808,6251.982057,6424.904649,6103.05012,6230.480252,6744.432662,7305.736964,7826.395482,8166.269013,8225.942433,8094.563197,8369.750826,8729.817839
GDP per capita (current US$),Panama,PAN,368.4935651,399.1536875,422.067959,454.3694027,473.8517888,505.4122008,534.7048749,578.2058447,604.1219718,644.1757086,673.1257274,738.6670188,789.8131653,879.5184252,979.0192523,1068.413688,1106.038059,1143.518984,1322.670379,1477.790629,1950.969494,2158.226578,2331.736169,2342.202156,2392.889795,2478.40912,2522.292524,2481.614451,2101.951889,2064.90847,2199.239546,2369.060571,2638.244253,2822.422473,2948.603132,2953.424936,3412.542368,3617.931508,3845.0365,3950.944187,3930.98941,3919.326437,3998.66672,4137.875872,4456.140208,4775.530283,5201.568757,5907.368397,6752.293492,6955.744835,7614.009247,8590.089844
GDP per capita (current US$),Papua New Guinea,PNG,117.1838348,122.351844,128.2097533,132.9565984,144.2313259,159.2529502,177.0392988,195.5452962,209.7559163,232.4457079,265.1405462,286.741334,333.3833007,489.7654429,537.3378593,482.8422669,523.4230229,552.9098051,639.1650334,732.7886546,791.8241157,756.0664045,697.5385648,734.4011973,712.295605,658.9446556,702.1382857,813.3664325,923.2069057,874.1091644,774.4103682,888.7291807,1002.098761,1110.425991,1197.408944,983.140378,1065.030445,993.1851786,742.4205662,663.4901878,654.6687817,558.3005621,529.9595384,609.4160687,660.2261813,804.1399683,896.5213374,989.5230059,1223.093996,1180.690433,1382.280588,1844.52504
GDP per capita (current US$),Paraguay,PRY,,,,,,203.8358212,208.4220273,214.5698828,219.5239003,229.8387325,239.5196686,261.1937487,295.0630588,372.9582116,487.6941277,539.3821846,591.3421641,709.9129103,846.2737991,1099.611546,1433.213776,1758.476094,1601.059329,1606.658658,1222.748744,855.1926058,931.2753073,953.6653257,982.0324685,1055.554551,1240.520627,1435.075247,1443.634602,1502.647073,1481.369239,1682.001599,1782.69957,1769.235271,1544.702638,1393.308153,1323.330089,1181.858868,906.7043054,978.1332456,1200.960332,1267.118381,1543.656534,1997.346972,2710.416287,2254.05971,2840.072686,3635.206308
GDP per capita (current US$),Peru,PER,252.150046,276.296579,304.2706613,323.8178576,380.6277881,438.3123754,504.1541549,497.0439011,447.6643826,487.3752522,548.649579,595.1281878,641.6413261,746.6912431,915.6017432,1083.831305,997.2696066,890.1302847,740.7419882,922.2684581,1195.199912,1408.963085,1367.175428,1029.309345,1043.368666,968.0520566,903.218011,1174.679629,595.0389821,968.5999677,1212.530334,1561.53969,1599.94538,1515.85692,1918.859813,2252.642753,2304.295406,2400.860445,2262.904097,2021.679437,2060.576257,2056.397649,2135.964504,2279.162792,2559.464265,2880.573999,3312.370916,3807.178954,4455.652376,4412.390257,5292.341261,6008.951509
GDP per capita (current US$),Philippines,PHL,257.0015262,269.8487334,158.2629946,169.7087848,177.7012507,188.9945838,201.9418883,209.4973026,226.859913,244.1071103,188.630778,203.0499341,213.5379621,260.9874626,346.7023696,364.2195241,406.4632086,454.1284741,510.281992,600.9703781,689.4962568,736.514353,746.2770674,649.0932601,597.1614732,568.5966056,537.8091136,581.9105027,646.8182626,708.381068,719.0094589,719.2359809,819.3163953,821.5959046,946.5532255,1070.239767,1169.653179,1136.927204,975.2323775,1096.809813,1048.070513,965.7771001,1009.019447,1019.615232,1088.573164,1204.795759,1402.846015,1684.777071,1925.213376,1835.636513,2140.121591,2369.517754
GDP per capita (current US$),Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,1908.633357,1972.721025,1695.798249,1819.560056,2165.65136,1693.73581,2187.150581,2405.792691,2443.07773,2812.603098,3603.103321,4056.612425,4066.11171,4471.959897,4340.418356,4454.08022,4978.573826,5183.822606,5674.737044,6620.070424,7963.021208,8958.012422,11157.27319,13885.64175,11293.84622,12303.20792,13462.85474
GDP per capita (current US$),Portugal,PRT,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,921.6212529,1050.336887,1284.893714,1724.670876,1973.731953,2099.254553,2144.292184,2237.124067,2424.532099,2718.864025,3323.432209,3202.673216,3038.862465,2698.999123,2489.093619,2669.105187,3810.429405,4739.78159,5548.675911,5975.587841,7779.435721,8832.69313,10647.67315,9390.578528,9831.865267,11619.32898,12045.7815,11461.70163,12129.08027,12428.67249,11470.89792,11690.67252,12758.54288,15509.12538,17653.57398,18185.62402,19064.98867,21845.23526,23716.39042,22015.9151,21358.41422,22329.80007
GDP per capita (current US$),Puerto Rico,PRI,717.5147481,777.215117,852.5002236,929.1165127,1006.39535,1111.025394,1207.545041,1341.813339,1497.672471,1661.866697,1852.317857,2044.283418,2246.512186,2432.379787,2614.500763,2738.276553,2946.461418,3208.771678,3567.752755,4024.509461,4502.838458,4920.722848,5115.008807,5217.723456,5730.116151,6008.054524,6443.48275,6937.549113,7535.743211,8063.212908,8652.474011,9064.009976,9659.330532,10212.28893,10876.4106,11579.185,12173.15429,12817.63459,14304.40499,15220.99134,16192.12697,18123.20499,18731.45939,19557.12025,20698.17433,21669.89152,22641.95916,23368.93034,24623.50427,25454.80308,25862.72675,
GDP per capita (current US$),Qatar,QAT,,,,,,,,,,,2784.027009,3279.756978,3948.555092,5636.541773,15776.90798,15431.47352,19078.02705,20024.68816,21304.78912,27709.86747,35330.80537,35245.63972,27652.52988,21098.51872,19814.09313,16720.64118,12787.79841,12965.89647,13663.15829,14105.7202,15537.46545,14253.77032,15661.80074,14563.08951,14894.08871,16231.31722,17679.45193,21365.50596,18686.1726,21747.29589,30052.7612,28843.44894,31023.0268,36011.92124,44292.03801,52424.89963,61836.32367,67516.13975,82388.84927,61075.0102,72397.6124,92501.49511
GDP per capita (current US$),Romania,ROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758634,1753.192792,1789.644638,1650.692978,1254.148271,1100.727876,1158.056394,1323.024403,1563.949628,1562.1235,1564.50842,1871.18898,1583.849846,1650.968421,1815.506984,2101.740987,2736.974983,3481.20006,4572.048453,5681.091637,7856.47606,9299.738685,7500.340445,7539.357263,8405.493798
GDP per capita (current US$),Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.761966,3485.112202,3427.317519,3095.08716,2929.303282,2663.456988,2669.946123,2651.442018,2748.917437,1844.485782,1338.986444,1775.141291,2100.743786,2375.162934,2976.137049,4108.574488,5337.065324,6946.880998,9146.41636,11700.22112,8615.658757,10481.36702,13089.33753
GDP per capita (current US$),Rwanda,RWA,42.94451463,42.72169945,42.47499673,42.2059883,41.5958055,46.20012591,37.51645415,46.64283795,48.83599556,51.90873558,58.66077544,57.64198371,61.78532034,70.52617799,72.68910638,129.4866991,146.9151168,164.5431691,180.0851947,206.7065256,224.5994227,247.2301111,256.3506493,265.8597675,271.0880498,282.0850109,305.7821315,322.4884044,344.2121442,338.2790558,363.507076,278.2589471,315.8346769,329.4118342,133.4269727,232.2082217,238.1763157,294.003744,286.4790246,254.6776495,214.2316124,198.0242855,188.6536,208.4192371,231.8504704,280.5232786,329.5310016,384.9736911,470.9602501,509.4115996,529.3949489,582.7869692
GDP per capita (current US$),Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,693.1029474,638.4036124,621.8786624,542.6799544,570.9799575,628.8487473,744.5238539,683.4969429,694.6889691,688.6491161,719.7216426,718.1223425,1182.035464,1190.781975,1310.063579,1480.8597,1383.598375,1316.565343,1391.214354,1369.789094,1438.066986,1685.297911,2084.080534,2287.102872,2506.460839,2924.641568,3125.825003,2880.385524,3249.369985,3531.845346
GDP per capita (current US$),San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32140.93178,28698.32174,29597.54686,31147.82521,38706.14984,44322.65105,45391.7892,47819.90815,54428.16084,60895.23622,,,
GDP per capita (current US$),Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0855442,622.3444854,661.9505871,710.2907732,745.6882339,801.3507821,916.7378009,1146.985029,1208.958275,1215.48708,1473.284701
GDP per capita (current US$),Saudi Arabia,SAU,,,,,,,,,785.8162962,809.804945,868.7765161,1127.450919,1462.573105,2180.694612,6458.526392,6335.081788,8230.743883,9027.329165,9221.747357,12121.0697,16763.6169,17617.27835,13742.54216,10886.39165,9511.41777,7858.856507,6273.307553,5922.600042,5865.863412,6111.701463,7235.747474,7878.690752,7929.696008,7474.745391,7414.026627,7703.811126,8396.636093,8674.464545,7569.998269,8220.935473,9400.811686,8849.048469,8784.91189,9607.290933,10784.07194,13126.6805,14380.58674,15091.29885,18202.75046,14050.94774,16423.44024,20540.30652
GDP per capita (current US$),Senegal,SEN,260.1826059,267.2410034,266.5802022,268.0480598,276.0188146,270.7464387,271.3736067,263.4037004,269.8799537,248.1703435,249.0110076,248.4853432,292.3900192,326.1648367,356.4776285,467.1946724,461.476615,461.0543108,502.7365346,611.1893908,647.068747,571.4265049,544.1497083,471.8743421,447.0476477,475.2939363,652.6045415,761.8999673,731.1177868,699.1340623,789.4341261,752.8143349,781.1930248,717.4760165,476.1344809,582.9990883,589.6082488,530.1736833,559.8250615,555.9334955,493.5721092,499.8133213,532.1521166,665.9521835,758.8827356,801.5267559,839.6291597,986.4995872,1135.675478,1054.694249,1033.905319,1119.357288
GDP per capita (current US$),Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.030541,2141.213953,2338.430796,809.2750794,1518.034294,2013.6674,2613.534408,3168.880708,3391.371076,3942.630985,5276.932421,6497.842768,5484.053563,5272.527513,6203.474769
GDP per capita (current US$),Seychelles,SYC,288.0587393,270.2804568,287.0438021,308.1991595,332.3085417,328.4852288,337.6485249,333.2358754,314.3513361,314.1789125,343.8809409,401.0819618,546.5756313,644.0943512,737.7698538,802.0662072,811.8027747,1044.667204,1364.543661,2001.906996,2288.155633,2362.895189,2246.266691,2210.63216,2261.720091,2505.751009,3062.276363,3646.801142,4122.538587,4444.244155,5265.496556,5300.247518,6051.869232,6517.740288,6587.92638,6749.10368,6583.090635,7280.929264,7715.783737,7747.496146,7578.851053,7663.13708,8333.551352,8523.005025,8482.424242,11060.7976,12052.92873,11983.02262,11066.71901,9637.47309,11129.80717,11711.46852
GDP per capita (current US$),Sierra Leone,SLE,147.2218312,147.5384671,151.7846864,151.8676668,159.3521011,151.4257131,155.502667,141.9339506,131.8586096,160.4664843,167.5240111,158.9043319,173.0989139,210.0608645,232.4260223,238.7494997,204.9103934,233.4027556,317.3514934,358.6330613,348.1254139,345.0430052,392.4400838,294.9627388,314.9248864,242.0096932,134.675151,187.1678899,274.0538288,237.2883612,163.1631031,195.2286522,170.8820164,194.7934538,232.9238872,223.3676054,241.5880587,217.2459326,170.0636955,166.174112,153.4779677,187.1960503,207.7062723,209.5368441,221.3248206,240.4992161,266.9255935,303.6919117,348.3220443,323.453248,325.4793668,373.9835202
GDP per capita (current US$),Singapore,SGP,394.6489357,437.9432212,429.5377447,472.1830318,464.3773054,516.2622068,566.6509646,625.5890679,708.2604982,812.0628834,925.0584058,1070.766384,1263.894236,1684.341085,2339.388979,2488.341467,2756.653032,2842.496845,3187.006707,3891.76798,4913.44895,5579.213998,6050.973367,6605.24698,7185.615707,6960.468229,6783.491092,7511.653718,8890.40744,10383.80179,11845.40927,13736.80025,15180.38486,18102.90556,20248.78139,22922.11446,25795.77361,27545.23511,24399.98259,21715.09875,23814.55661,22027.17077,21691.28789,22689.52818,26240.54621,28952.80891,31609.27178,36707.05702,34465.48264,35274.45635,41986.82583,46241.02445
GDP per capita (current US$),Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,1207.9698,1204.041665,1121.58617,1128.880561,1516.05588,1815.133035,1918.611647,1851.722782,2210.998183,2473.777513,2690.164666,3031.877332,3685.75282,4709.735564,5077.72131,5022.770206,5431.44324,5550.004292,5330.401622,5636.63909,6439.476749,8520.588303,10417.81173,11384.52946,12798.52727,15583.39903,18109.05566,16100.08271,16036.06927,17645.98307
GDP per capita (current US$),Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8698.900018,6338.55227,6272.25085,6362.778782,7230.921231,10523.72455,10635.42713,10282.32149,10974.48893,11250.21582,10045.36008,10290.31605,11599.90192,14607.2005,16944.18953,17854.63533,19405.93327,23441.00062,27015.08238,24051.03607,22897.93876,24141.94498
GDP per capita (current US$),Solomon Islands,SLB,,,,,,,,173.216525,187.1834277,184.6468381,,301.4258271,235.6484894,308.910437,455.1046646,387.1807994,415.9634985,450.1161653,518.2523432,682.470225,735.9929902,790.4046742,769.5540702,712.7240272,969.0947694,864.0375403,761.2949791,837.9177612,1061.127283,1103.898718,977.3461665,1006.232008,1156.471785,1219.501532,1340.905884,1457.150023,1542.633264,1508.374265,1217.807447,1212.72975,1064.514687,952.9607289,790.6908561,748.8259244,820.9544679,881.0248492,945.6220391,1180.725455,1265.719477,1147.243672,1261.038751,1517.422017
GDP per capita (current US$),Somalia,SOM,64.01035963,66.44398289,68.94592899,71.522383,74.16268203,76.86133199,79.07319606,81.18162964,83.29025932,85.08920336,87.78944758,90.79323752,113.4986565,136.1107787,121.1048389,172.6214725,178.5603089,98.86793705,100.8255905,96.88917508,93.78980758,105.9627193,117.1923643,112.5413947,122.7953127,137.7173787,145.9930832,157.1272523,159.6248473,166.2645517,138.9619113,,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),South Africa,ZAF,422.0640241,430.1228534,446.7230092,483.1429925,517.9273052,553.2035462,589.5854477,643.7847446,681.7351183,750.9492377,808.3585015,874.4534314,892.593264,1202.199871,1477.023279,1494.158423,1403.952383,1526.807721,1719.89577,2076.284092,2926.828223,3073.12242,2764.289433,2893.725145,2792.007909,2142.151823,2475.044545,3158.590603,3398.641375,3621.522918,3182.213788,3345.809343,3557.111165,3479.923697,3546.669386,3862.809024,3593.27788,3636.170692,3205.168813,3102.813818,3019.946548,2638.157875,2439.991111,3647.703625,4695.039363,5234.583145,5468.298059,5930.12741,5612.894661,5738.271609,7271.729185,8070.03209
GDP per capita (current US$),South Asia,SAS,,,,,,,,,,,121.2054288,126.0159666,123.9557323,138.7480213,164.1449678,171.8094613,163.9626886,185.1181432,205.5113172,224.5130159,264.093432,272.62371,275.3434592,284.6558065,277.7711316,293.5369404,303.7652385,329.7013371,345.8308036,340.2791288,358.9659101,313.2605182,325.7131507,315.8774522,351.2390641,382.4157333,405.7217287,417.5757746,415.534977,435.8382671,445.4022716,447.9872512,464.3121147,533.4965348,610.2633997,689.0007589,769.8276808,962.8756779,968.1591804,1046.603153,1254.159755,1371.490328
GDP per capita (current US$),Spain,ESP,396.3922533,450.0532892,520.2061314,609.4873841,675.2416391,774.7616093,889.659872,968.3067818,950.5457406,1077.6787,1177.064664,1323.855193,1664.050524,2193.020504,2686.655031,3136.497916,3201.602719,3535.897952,4228.984283,5601.078485,6036.573107,5217.597656,5015.491247,4353.97153,4365.424543,4569.122167,6332.287485,8011.38285,9433.618945,10381.2953,13409.58383,14391.61597,15680.04272,13009.10097,13109.73053,15150.95022,15766.39667,14466.96794,15126.43161,15475.52155,14413.78887,14952.09084,16611.71338,21041.5376,24468.74543,26056.38877,28024.7485,32118.10202,34976.13503,31707.31483,30026.38553,32244.1813
GDP per capita (current US$),Sri Lanka,LKA,143.4549242,143.0312875,139.6734291,117.3112562,121.2364236,152.1246263,153.11396,158.8878938,150.1981713,160.4265604,183.5121135,186.7067455,198.5799198,219.6642732,269.0896165,280.9201353,261.8152553,294.3989085,192.6133796,232.4911161,272.9112294,297.4233283,313.817124,335.2087502,387.3277474,377.3804426,397.1730988,408.1211213,420.409156,415.2907984,472.0864633,521.2464575,556.8123285,585.8936663,654.9440618,718.4438443,757.9482098,812.7924836,840.8737674,821.5964534,854.9267252,837.6988035,903.8964049,984.8101725,1063.160584,1242.40435,1423.477215,1614.41111,2013.911545,2057.113247,2400.015575,2835.408275
GDP per capita (current US$),St. Kitts and Nevis,KNA,242.4830507,247.0401502,250.4958136,258.6979195,272.9646038,279.1361895,301.9732196,355.1405046,314.7700961,347.3172882,363.0289532,440.0167359,516.7758674,548.6625506,719.5172767,765.2305992,695.0485493,683.3776519,782.1212852,913.0817238,1081.081062,1263.811275,1328.940742,1334.944192,1603.852611,1824.646735,2209.925277,2548.092654,2993.583529,3397.295749,3788.229973,3937.187667,4372.128007,4793.131297,5383.981352,5627.822846,6008.210208,6752.329629,7159.83967,7217.433249,8599.153705,8931.654424,9286.349974,9286.392913,9736.638102,10394.14191,11834.10355,13664.92055,14482.84305,13307.01571,12846.83969,13363.65457
GDP per capita (current US$),St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,906.6121176,1155.106601,1296.801037,1202.586938,1275.835681,1603.652444,1515.758568,1781.987165,1886.265999,2101.056632,2356.362372,2961.913301,3172.576153,3485.182537,3516.808338,3627.235901,3856.041334,3851.235264,4038.399427,4327.219084,4505.490427,4622.292986,4326.446289,4370.618134,4713.055212,5118.720403,5361.348531,5918.34344,6312.680092,6623.49685,6413.079568,6890.27534,7001.023231
